,userid,number_of_courses,average_marks,average_login,weekend_login,weekday_login,midnight_login,early_morning_login,late_morning_login,afternoon_login,evening_login,night_login,no_of_viewed_courses,no_of_attendance_taken,no_of_all_files_downloaded,no_of_assignments,no_of_forum_created,number_of_quizzes,no_of_quizzes_completed,no_of_quizzes_attempt
11861,15682.0,7.0,49.88999999999999,4.0,0.4285714285714285,3.571428571428572,1.5714285714285714,0.4285714285714285,0.5714285714285714,0.5714285714285714,0.8571428571428571,0.0,12.285714285714286,0.0,0.0,0.0,0.0,0.4285714285714285,0.1428571428571428,0.5714285714285714
11862,15683.0,7.0,76.43571428571428,9.571428571428571,2.4285714285714284,7.142857142857143,1.0,2.857142857142857,1.7142857142857142,3.142857142857143,0.8571428571428571,0.0,33.0,0.0,0.1428571428571428,0.5714285714285714,0.0,3.7142857142857135,1.1428571428571428,9.0
11863,15684.0,7.0,71.55714285714285,11.0,2.571428571428572,8.428571428571429,3.142857142857143,2.4285714285714284,1.1428571428571428,2.857142857142857,1.1428571428571428,0.2857142857142857,63.285714285714285,0.0,0.1428571428571428,0.7142857142857143,0.0,8.571428571428571,1.5714285714285714,13.142857142857142
11864,15685.0,7.0,76.13571428571429,13.285714285714286,2.4285714285714284,10.857142857142858,1.4285714285714286,2.571428571428572,2.857142857142857,4.428571428571429,1.7142857142857142,0.2857142857142857,49.85714285714285,0.0,0.0,0.5714285714285714,0.0,3.0,1.1428571428571428,10.857142857142858
11865,15686.0,7.0,77.07142857142857,10.0,1.4285714285714286,8.571428571428571,1.4285714285714286,1.7142857142857142,2.857142857142857,3.571428571428572,0.0,0.4285714285714285,40.57142857142857,0.0,0.1428571428571428,0.5714285714285714,0.0,3.2857142857142856,1.1428571428571428,11.857142857142858
11866,15687.0,7.0,79.18571428571428,21.0,6.571428571428571,14.428571428571429,4.285714285714286,4.571428571428571,2.4285714285714284,6.428571428571429,1.1428571428571428,2.142857142857143,140.28571428571428,0.0,0.0,0.7142857142857143,0.0,5.428571428571429,1.0,8.428571428571429
11867,15688.0,7.0,73.7757142857143,45.42857142857143,10.714285714285714,34.714285714285715,10.428571428571429,12.571428571428571,7.857142857142857,11.857142857142858,1.4285714285714286,1.2857142857142858,137.14285714285714,0.0,0.0,0.2857142857142857,0.2857142857142857,3.7142857142857135,2.2857142857142856,3.142857142857143
11868,15689.0,8.0,71.8375,24.875,3.25,21.625,8.125,4.5,2.5,7.625,1.5,0.625,80.125,0.0,0.0,2.125,0.0,1.625,0.875,2.0
11869,15690.0,7.0,60.76571428571429,30.142857142857142,7.571428571428571,22.571428571428573,4.142857142857143,9.428571428571429,4.714285714285714,9.857142857142858,1.8571428571428568,0.1428571428571428,175.85714285714286,0.0,0.0,0.5714285714285714,0.0,2.857142857142857,1.0,2.7142857142857144
11870,15691.0,7.0,74.14285714285714,12.571428571428571,2.571428571428572,10.0,1.5714285714285714,3.2857142857142856,2.0,3.4285714285714284,2.0,0.2857142857142857,34.857142857142854,0.0,0.0,0.4285714285714285,0.0,3.857142857142857,1.1428571428571428,8.857142857142858
11871,15692.0,7.0,70.7,11.142857142857142,2.142857142857143,9.0,2.2857142857142856,4.0,1.7142857142857142,3.142857142857143,0.0,0.0,38.42857142857143,0.0,0.1428571428571428,0.2857142857142857,0.0,2.857142857142857,0.8571428571428571,8.857142857142858
11872,15693.0,7.0,72.57857142857144,14.285714285714286,2.7142857142857144,11.571428571428571,3.4285714285714284,4.0,2.4285714285714284,3.7142857142857135,0.4285714285714285,0.2857142857142857,74.28571428571429,0.0,0.2857142857142857,0.4285714285714285,0.0,2.0,0.8571428571428571,8.714285714285714
11873,15694.0,8.0,76.25625,11.375,2.125,9.25,3.625,3.625,0.5,3.25,0.0,0.375,55.75,0.0,0.0,1.5,0.125,0.5,0.125,2.125
11874,15695.0,8.0,76.19375,24.75,4.75,20.0,8.125,4.5,5.125,6.625,0.25,0.125,87.125,0.0,0.0,0.25,0.0,0.375,0.125,1.0
11875,15696.0,7.0,80.65714285714286,7.285714285714286,1.2857142857142858,6.0,1.5714285714285714,1.5714285714285714,1.2857142857142858,2.4285714285714284,0.2857142857142857,0.1428571428571428,39.71428571428572,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0
11876,15697.0,8.0,71.5875,8.75,1.125,7.625,1.25,1.375,0.25,4.125,1.625,0.125,41.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0
11877,15698.0,8.0,73.6875,10.75,1.625,9.125,3.25,1.125,1.375,4.375,0.375,0.25,41.875,0.0,0.0,0.25,0.25,0.625,0.125,3.75
11878,15699.0,7.0,69.80714285714285,5.0,1.0,4.0,1.2857142857142858,1.2857142857142858,0.2857142857142857,1.8571428571428568,0.2857142857142857,0.0,39.285714285714285,0.0,1.4285714285714286,0.2857142857142857,0.0,0.0,0.0,0.0
11879,15700.0,7.0,74.47857142857143,7.0,0.7142857142857143,6.285714285714286,1.7142857142857142,1.4285714285714286,0.5714285714285714,1.8571428571428568,1.0,0.4285714285714285,26.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11880,15701.0,7.0,65.90714285714286,7.142857142857143,1.5714285714285714,5.571428571428571,1.2857142857142858,3.2857142857142856,0.2857142857142857,2.142857142857143,0.1428571428571428,0.0,26.714285714285715,0.0,4.142857142857143,0.1428571428571428,0.0,0.0,0.0,0.0
11881,15702.0,7.0,0.0,3.142857142857143,0.4285714285714285,2.7142857142857144,0.7142857142857143,0.4285714285714285,0.5714285714285714,1.4285714285714286,0.0,0.0,17.714285714285715,0.0,0.1428571428571428,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,6.142857142857143
11882,15703.0,8.0,71.675,9.875,1.25,8.625,2.625,1.125,0.875,3.875,0.75,0.625,39.5,0.0,0.0,0.125,0.0,1.0,0.375,10.0
11883,15704.0,6.0,73.72000000000001,32.166666666666664,6.666666666666667,25.5,8.833333333333334,10.166666666666666,3.8333333333333335,8.166666666666666,0.6666666666666666,0.5,110.5,3.1666666666666665,0.0,7.166666666666667,0.0,1.6666666666666667,0.5,10.333333333333334
11884,15705.0,6.0,65.02166666666666,42.0,6.666666666666667,35.333333333333336,6.666666666666667,14.5,3.8333333333333335,16.166666666666668,0.6666666666666666,0.1666666666666666,231.83333333333331,3.333333333333333,0.0,11.5,0.1666666666666666,1.8333333333333333,0.3333333333333333,0.3333333333333333
11885,15706.0,7.0,77.16428571428571,19.0,2.0,17.0,7.142857142857143,4.142857142857143,1.4285714285714286,3.571428571428572,1.0,1.7142857142857142,72.0,0.0,0.0,1.5714285714285714,1.5714285714285714,0.4285714285714285,0.1428571428571428,0.8571428571428571
11886,15707.0,6.0,50.46666666666667,48.833333333333336,10.666666666666666,38.16666666666666,14.666666666666666,10.166666666666666,8.5,10.5,4.5,0.5,224.16666666666663,0.0,0.0,2.0,0.0,7.833333333333333,1.3333333333333333,1.3333333333333333
11887,15708.0,4.0,57.5925,10.0,0.0,10.0,4.0,4.0,0.75,1.25,0.0,0.0,32.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0
11888,15709.0,6.0,60.86666666666667,61.16666666666666,12.666666666666666,48.5,14.333333333333334,13.5,5.833333333333333,11.0,12.5,4.0,367.1666666666667,0.0,0.0,1.1666666666666667,0.0,4.5,2.1666666666666665,2.333333333333333
11889,15710.0,7.0,68.16428571428571,10.285714285714286,1.8571428571428568,8.428571428571429,3.2857142857142856,2.857142857142857,0.4285714285714285,1.5714285714285714,1.7142857142857142,0.4285714285714285,28.142857142857142,0.0,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0
11890,15711.0,6.0,2.5,0.8333333333333334,0.0,0.8333333333333334,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0
11891,15712.0,6.0,70.45833333333333,11.0,2.833333333333333,8.166666666666666,1.3333333333333333,4.333333333333333,0.8333333333333334,2.5,0.6666666666666666,1.3333333333333333,47.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0
11892,15713.0,8.0,76.02250000000001,17.0,2.625,14.375,4.875,3.0,1.5,5.0,1.125,1.5,48.25,0.0,0.0,1.875,0.375,0.0,0.0,0.0
11893,15714.0,7.0,70.04285714285714,14.857142857142858,2.2857142857142856,12.571428571428571,3.857142857142857,2.857142857142857,0.5714285714285714,6.428571428571429,1.1428571428571428,0.0,87.71428571428571,0.0,0.1428571428571428,1.7142857142857142,0.7142857142857143,0.0,0.0,0.0
11894,15715.0,7.0,69.20714285714286,13.0,1.7142857142857142,11.285714285714286,5.142857142857143,4.285714285714286,0.8571428571428571,2.2857142857142856,0.4285714285714285,0.0,41.85714285714285,0.0,0.0,1.4285714285714286,0.2857142857142857,0.4285714285714285,0.2857142857142857,4.428571428571429
11895,15726.0,7.0,56.33428571428572,16.285714285714285,2.0,14.285714285714286,6.0,3.857142857142857,2.142857142857143,2.571428571428572,1.0,0.7142857142857143,54.142857142857146,0.0,0.0,0.1428571428571428,0.0,1.4285714285714286,0.7142857142857143,2.7142857142857144
11896,15727.0,3.0,82.78333333333335,31.0,3.6666666666666665,27.33333333333333,3.6666666666666665,14.0,3.0,6.666666666666667,1.6666666666666667,2.0,97.33333333333331,0.0,1.0,3.0,0.0,0.0,0.0,0.0
11897,15728.0,3.0,78.95,57.0,9.666666666666666,47.333333333333336,15.0,22.0,8.333333333333334,11.333333333333334,0.3333333333333333,0.0,226.0,0.0,1.0,4.666666666666667,0.0,0.0,0.0,0.0
11898,15729.0,2.0,71.85,19.0,4.0,15.0,3.5,3.5,3.0,2.0,4.0,3.0,307.5,0.0,0.0,3.5,0.5,0.0,0.0,0.0
11899,15730.0,3.0,81.48333333333333,44.0,7.0,37.0,9.333333333333334,18.0,6.0,8.333333333333334,1.6666666666666667,0.6666666666666666,137.66666666666666,0.0,1.0,4.0,0.3333333333333333,0.0,0.0,0.0
11900,15731.0,2.0,33.0,12.0,2.0,10.0,1.0,3.5,3.0,4.0,0.5,0.0,29.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11901,15732.0,5.0,59.8,24.6,6.6,18.0,12.0,7.6,4.0,0.8,0.0,0.2,69.2,0.0,0.2,2.0,1.4,0.0,0.0,0.0
11902,15733.0,4.0,82.85,34.25,10.25,24.0,2.75,9.75,4.75,7.25,7.0,2.75,127.5,0.0,0.0,1.25,1.25,0.0,0.0,0.0
11903,15734.0,2.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904,15735.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11905,15738.0,3.0,24.596666666666664,14.0,1.0,13.0,2.0,4.333333333333333,0.3333333333333333,5.333333333333333,2.0,0.0,43.333333333333336,0.0,0.0,2.0,0.0,2.0,0.3333333333333333,6.0
11906,15739.0,7.0,79.00714285714285,15.0,4.142857142857143,10.857142857142858,1.2857142857142858,4.142857142857143,1.7142857142857142,4.714285714285714,3.142857142857143,0.0,43.57142857142857,0.0,0.0,0.4285714285714285,0.1428571428571428,4.142857142857143,1.1428571428571428,12.0
11907,15740.0,7.0,73.83571428571429,26.142857142857142,6.0,20.142857142857142,10.285714285714286,5.857142857142857,4.428571428571429,1.7142857142857142,0.4285714285714285,3.4285714285714284,91.28571428571428,0.0,0.0,1.4285714285714286,0.7142857142857143,4.0,0.1428571428571428,4.142857142857143
11908,15741.0,6.0,56.26500000000001,11.5,2.6666666666666665,8.833333333333334,2.833333333333333,4.333333333333333,0.6666666666666666,3.1666666666666665,0.1666666666666666,0.3333333333333333,41.16666666666666,0.0,0.0,0.1666666666666666,0.0,3.333333333333333,0.6666666666666666,4.166666666666667
11909,15742.0,7.0,82.65714285714286,22.571428571428573,4.714285714285714,17.857142857142858,5.571428571428571,5.714285714285714,2.2857142857142856,7.571428571428571,1.2857142857142858,0.1428571428571428,100.14285714285714,0.0,0.0,3.571428571428572,0.1428571428571428,3.4285714285714284,1.7142857142857142,2.7142857142857144
11910,15743.0,7.0,81.46714285714286,20.571428571428573,3.4285714285714284,17.142857142857142,7.0,5.0,2.4285714285714284,5.0,0.1428571428571428,1.0,77.85714285714286,0.0,0.0,2.4285714285714284,0.0,4.0,1.8571428571428568,2.0
11911,15744.0,3.0,58.25,17.333333333333332,3.0,14.333333333333334,6.333333333333333,3.333333333333333,2.333333333333333,4.0,1.0,0.3333333333333333,55.333333333333336,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
11912,15745.0,7.0,76.49285714285715,11.285714285714286,1.2857142857142858,10.0,3.142857142857143,2.857142857142857,0.7142857142857143,2.7142857142857144,1.0,0.8571428571428571,35.42857142857143,0.0,0.0,2.0,0.0,2.571428571428572,1.7142857142857142,3.142857142857143
11913,15746.0,7.0,75.06428571428572,15.857142857142858,3.0,12.857142857142858,4.571428571428571,4.428571428571429,0.8571428571428571,5.428571428571429,0.5714285714285714,0.0,69.14285714285714,0.0,0.0,2.142857142857143,0.0,3.2857142857142856,1.7142857142857142,3.571428571428572
11914,15747.0,4.0,65.8125,13.5,1.5,12.0,4.25,5.25,0.5,2.75,0.5,0.25,41.25,0.0,0.0,2.5,0.0,2.75,1.75,2.0
11915,15748.0,7.0,71.31142857142858,26.285714285714285,5.571428571428571,20.714285714285715,6.0,8.428571428571429,2.7142857142857144,7.571428571428571,1.5714285714285714,0.0,108.14285714285714,0.0,0.0,2.2857142857142856,1.1428571428571428,6.571428571428571,2.7142857142857144,4.428571428571429
11916,15749.0,7.0,84.02142857142857,34.57142857142857,6.142857142857143,28.428571428571427,11.571428571428571,9.142857142857142,3.571428571428572,8.0,0.2857142857142857,2.0,108.28571428571428,0.0,0.0,3.0,0.0,2.571428571428572,2.0,3.571428571428572
11917,15750.0,3.0,45.89666666666667,1.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,4.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
11918,15751.0,7.0,71.96142857142857,16.571428571428573,3.7142857142857135,12.857142857142858,4.0,6.428571428571429,1.0,3.7142857142857135,1.1428571428571428,0.2857142857142857,60.85714285714285,0.0,0.0,2.0,0.7142857142857143,2.7142857142857144,1.7142857142857142,2.7142857142857144
11919,15752.0,3.0,55.91666666666666,13.666666666666666,2.0,11.666666666666666,5.0,3.0,1.0,4.0,0.0,0.6666666666666666,47.333333333333336,0.0,0.0,0.3333333333333333,0.0,1.6666666666666667,1.3333333333333333,3.6666666666666665
11920,15753.0,6.0,83.545,9.333333333333334,0.8333333333333334,8.5,1.0,3.5,1.5,2.333333333333333,1.0,0.0,74.16666666666667,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0
11921,15754.0,7.0,73.96428571428571,3.571428571428572,0.0,3.571428571428572,0.4285714285714285,0.2857142857142857,0.7142857142857143,1.2857142857142858,0.7142857142857143,0.1428571428571428,19.571428571428573,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11922,15755.0,3.0,59.1,3.6666666666666665,0.0,3.6666666666666665,2.333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11923,15757.0,6.0,63.46666666666666,17.666666666666668,1.8333333333333333,15.833333333333334,2.6666666666666665,6.833333333333333,4.5,3.333333333333333,0.3333333333333333,0.0,86.83333333333333,0.0,0.0,2.833333333333333,0.3333333333333333,0.0,0.0,0.0
11924,15758.0,6.0,61.88166666666667,11.5,2.833333333333333,8.666666666666666,2.6666666666666665,2.1666666666666665,2.333333333333333,3.333333333333333,0.1666666666666666,0.8333333333333334,56.5,0.0,0.0,2.5,0.6666666666666666,0.0,0.0,0.0
11925,15759.0,6.0,63.88999999999999,11.333333333333334,3.1666666666666665,8.166666666666666,2.0,1.3333333333333333,1.3333333333333333,6.0,0.5,0.1666666666666666,48.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0
11926,15761.0,2.0,81.21000000000001,2.5,0.5,2.0,1.0,0.0,0.0,1.0,0.0,0.5,10.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
11927,15762.0,4.0,75.29499999999999,12.0,1.75,10.25,5.5,2.5,1.75,1.5,0.5,0.25,68.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
11928,15763.0,4.0,71.77,11.25,1.75,9.5,3.5,3.75,1.75,1.75,0.0,0.5,67.25,0.0,0.0,1.5,0.5,0.0,0.0,0.0
11929,15764.0,1.0,62.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11930,15765.0,3.0,89.41666666666667,3.6666666666666665,0.3333333333333333,3.333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.0,0.3333333333333333,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11931,15766.0,2.0,85.82,5.5,1.0,4.5,1.0,0.5,3.5,0.0,0.5,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11932,15768.0,3.0,68.15666666666667,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933,15769.0,3.0,61.44333333333333,2.6666666666666665,0.3333333333333333,2.333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11934,15770.0,3.0,11.253333333333332,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11935,15771.0,3.0,57.73333333333333,6.333333333333333,1.0,5.333333333333333,2.6666666666666665,0.6666666666666666,2.333333333333333,0.3333333333333333,0.0,0.3333333333333333,35.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11936,15772.0,4.0,64.035,6.25,0.5,5.75,0.75,2.0,2.0,0.75,0.75,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11937,15773.0,2.0,80.24000000000001,6.0,1.5,4.5,1.0,2.0,2.0,0.5,0.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11938,15775.0,3.0,51.73333333333333,2.0,1.0,1.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11939,15777.0,9.0,77.1588888888889,33.666666666666664,4.666666666666667,29.0,9.11111111111111,9.22222222222222,4.888888888888889,6.111111111111111,0.6666666666666666,3.6666666666666665,128.44444444444446,0.0,0.0,2.4444444444444446,0.0,3.2222222222222223,1.3333333333333333,1.3333333333333333
11940,15778.0,7.0,79.44857142857143,9.428571428571429,1.7142857142857142,7.714285714285714,1.0,1.8571428571428568,0.2857142857142857,4.571428571428571,1.4285714285714286,0.2857142857142857,44.0,0.0,0.0,0.5714285714285714,0.0,0.4285714285714285,0.0,0.0
11941,15779.0,7.0,75.0,10.428571428571429,2.857142857142857,7.571428571428571,1.7142857142857142,0.7142857142857143,2.2857142857142856,4.571428571428571,1.1428571428571428,0.0,35.0,0.0,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.0,0.0
